,Month,Donation
3380,2024-06-01,4250
3381,2024-06-01,5578
3382,2024-06-01,0
3383,2024-06-01,150
3384,2024-06-01,0
3385,2024-06-01,12064
3386,2024-06-01,0
3387,2024-06-01,0
3388,2024-06-01,0
3389,2024-06-01,0
3390,2024-06-01,7000
3391,2024-06-01,0
3392,2024-06-01,0
3393,2024-06-01,0
3394,2024-06-01,3950
3395,2024-06-01,10000
3396,2024-06-01,10050
3397,2024-06-01,0
3398,2024-06-01,0
3399,2024-06-01,0
3400,2024-06-01,6303
3401,2024-06-01,10799
3402,2024-06-01,3630
3403,2024-06-01,3100
3404,2024-06-01,0
3405,2024-06-01,3000
3406,2024-06-01,0
3407,2024-06-01,0
3408,2024-06-01,0
3409,2024-06-01,0
3410,2024-06-01,0
3411,2024-06-01,0
3412,2024-06-01,0
3413,2024-06-01,0
3414,2024-06-01,0
3415,2024-06-01,0
3416,2024-06-01,0
3417,2024-06-01,0
3418,2024-06-01,0
3419,2024-06-01,0
3420,2024-06-01,0
3421,2024-06-01,0
3422,2024-06-01,0
3423,2024-06-01,0
3424,2024-06-01,0
3425,2024-06-01,9331
3426,2024-06-01,0
3427,2024-06-01,200
3428,2024-06-01,7100
3429,2024-06-01,2000
3430,2024-06-01,920
3431,2024-06-01,100
3432,2024-06-01,4700
3433,2024-06-01,1000
3434,2024-06-01,8460
3435,2024-06-01,2000
3436,2024-06-01,7900
3437,2024-06-01,9190
3438,2024-06-01,0
3439,2024-06-01,100
3440,2024-06-01,200
3441,2024-06-01,0
3442,2024-06-01,0
3443,2024-06-01,0
3444,2024-06-01,0
3445,2024-06-01,0
3446,2024-06-01,1090
3447,2024-06-01,1090
3448,2024-06-01,0
3449,2024-06-01,0
3450,2024-06-01,11750
3451,2024-06-01,0
3452,2024-06-01,1000
3453,2024-06-01,9280
3454,2024-06-01,0
3455,2024-06-01,0
3456,2024-06-01,2819
3457,2024-06-01,0
3458,2024-06-01,5300
3459,2024-06-01,6600
3460,2024-06-01,500
3461,2024-06-01,0
3462,2024-06-01,0
3463,2024-06-01,2700
3464,2024-06-01,0
3465,2024-06-01,0
3466,2024-06-01,0
3467,2024-06-01,1778
3468,2024-06-01,0
3469,2024-06-01,7135
3470,2024-06-01,0
3471,2024-06-01,0
3472,2024-06-01,0
3473,2024-06-01,0
3474,2024-06-01,0
3475,2024-06-01,0
3476,2024-06-01,0
3477,2024-06-01,0
3478,2024-06-01,0
3479,2024-06-01,0
3480,2024-06-01,0
3481,2024-06-01,0
3482,2024-06-01,0
3483,2024-06-01,0
3484,2024-06-01,0
3485,2024-06-01,0
3486,2024-06-01,0
3487,2024-06-01,0
3488,2024-06-01,0
3489,2024-06-01,0
3490,2024-06-01,0
3491,2024-06-01,0
3492,2024-06-01,655
3493,2024-06-01,0
3494,2024-06-01,0
3495,2024-06-01,0
3496,2024-06-01,0
3497,2024-06-01,0
3498,2024-06-01,0
3499,2024-06-01,0
3500,2024-06-01,0
3501,2024-06-01,0
3502,2024-06-01,0
3503,2024-06-01,0
3504,2024-06-01,0
3505,2024-06-01,0
3506,2024-06-01,0
3507,2024-06-01,0
3508,2024-06-01,220
3509,2024-06-01,0
3510,2024-06-01,0
3511,2024-06-01,0
3512,2024-06-01,0
3513,2024-06-01,0
3514,2024-06-01,0
3515,2024-06-01,0
3516,2024-06-01,0
3517,2024-06-01,0
3518,2024-06-01,4320
3519,2024-06-01,6000
3520,2024-06-01,1300
3521,2024-06-01,3211
3522,2024-06-01,18100
3523,2024-06-01,3400
3524,2024-06-01,4050
3525,2024-06-01,7170
3526,2024-06-01,2250
3527,2024-06-01,3400
3528,2024-06-01,9038
3529,2024-06-01,2100
3530,2024-06-01,0
3531,2024-06-01,200
3532,2024-06-01,10800
3533,2024-06-01,4700
3534,2024-06-01,0
3535,2024-06-01,0
3536,2024-06-01,0
3537,2024-06-01,7420
3538,2024-06-01,0
3539,2024-06-01,6300
3540,2024-06-01,0
3541,2024-06-01,2170
3542,2024-06-01,0
3543,2024-06-01,2500
3544,2024-06-01,0
3545,2024-06-01,0
3546,2024-06-01,51989
3547,2024-06-01,0
3548,2024-06-01,0
3549,2024-06-01,1000
3550,2024-06-01,1200
3551,2024-06-01,93700
3552,2024-06-01,2550
3553,2024-06-01,200
3554,2024-06-01,0
3555,2024-06-01,0
3556,2024-06-01,0
3557,2024-06-01,0
3558,2024-06-01,0
3559,2024-06-01,0
3560,2024-06-01,0
3561,2024-06-01,0
3562,2024-06-01,0
3563,2024-06-01,0
3564,2024-06-01,0
3565,2024-06-01,0
3566,2024-06-01,0
3567,2024-06-01,0
3568,2024-06-01,0
3569,2024-06-01,0
3570,2024-06-01,0
3571,2024-06-01,100
3572,2024-06-01,0
3573,2024-06-01,1000
3574,2024-06-01,0
3575,2024-06-01,0
3576,2024-06-01,0
3577,2024-06-01,0
3578,2024-06-01,199
3579,2024-06-01,0
3580,2024-06-01,0
3581,2024-06-01,50
3582,2024-06-01,0
3583,2024-06-01,0
3584,2024-06-01,9400
3585,2024-06-01,1190
3586,2024-06-01,1690
3587,2024-06-01,1500
3588,2024-06-01,2230
3589,2024-06-01,9000
3590,2024-06-01,8781
3591,2024-06-01,100
3592,2024-06-01,548
3593,2024-06-01,2500
3594,2024-06-01,4600
3595,2024-06-01,0
3596,2024-06-01,1500
3597,2024-06-01,0
3598,2024-06-01,850
3599,2024-06-01,0
3600,2024-06-01,11810
3601,2024-06-01,3000
3602,2024-06-01,1000
3603,2024-06-01,0
3604,2024-06-01,0
3605,2024-06-01,0
3606,2024-06-01,0
3607,2024-06-01,0
3608,2024-06-01,0
3609,2024-06-01,200
3610,2024-06-01,1500
3611,2024-06-01,8540
3612,2024-06-01,2700
3613,2024-06-01,6632
3614,2024-06-01,1700
3615,2024-06-01,1000
3616,2024-06-01,1800
3617,2024-06-01,730
3618,2024-06-01,700
3619,2024-06-01,500
3620,2024-06-01,960
3621,2024-06-01,1500
3622,2024-06-01,0
3623,2024-06-01,0
3624,2024-06-01,0
3625,2024-06-01,0
3626,2024-06-01,0
3627,2024-06-01,0
3628,2024-06-01,0
3629,2024-06-01,0
3630,2024-06-01,0
3631,2024-06-01,0
3632,2024-06-01,0
3633,2024-06-01,0
3634,2024-06-01,0
3635,2024-06-01,0
3636,2024-06-01,0
3637,2024-06-01,0
3638,2024-06-01,3150
3639,2024-06-01,1250
3640,2024-06-01,3450
3641,2024-06-01,100
3642,2024-06-01,7730
3643,2024-06-01,200
3644,2024-06-01,1400
3645,2024-06-01,2500
3646,2024-06-01,5300
3647,2024-06-01,1000
3648,2024-06-01,1800
3649,2024-06-01,200
3650,2024-06-01,0
3651,2024-06-01,0
3652,2024-06-01,0
3653,2024-06-01,0
3654,2024-06-01,0
3655,2024-06-01,3700
3656,2024-06-01,0
3657,2024-06-01,1100
3658,2024-06-01,2900
3659,2024-06-01,0
3660,2024-06-01,0
3661,2024-06-01,0
3662,2024-06-01,0
3663,2024-06-01,0
3664,2024-06-01,0
3665,2024-06-01,0
3666,2024-06-01,1000
3667,2024-06-01,1700
3668,2024-06-01,500
3669,2024-06-01,22750
3670,2024-06-01,21308
3671,2024-06-01,5900
3672,2024-06-01,6324
3673,2024-06-01,270
3674,2024-06-01,650
3675,2024-06-01,738
3676,2024-06-01,1200
3677,2024-06-01,0
3678,2024-06-01,0
3679,2024-06-01,0
3680,2024-06-01,0
3681,2024-06-01,0
3682,2024-06-01,0
3683,2024-06-01,0
3684,2024-06-01,2280
3685,2024-06-01,0
3686,2024-06-01,0
3687,2024-06-01,0
3688,2024-06-01,0
3689,2024-06-01,0
3690,2024-06-01,0
3691,2024-06-01,0
3692,2024-06-01,0
3693,2024-06-01,1000
3694,2024-06-01,0
3695,2024-06-01,0
3696,2024-06-01,0
3697,2024-06-01,0
3698,2024-06-01,0
3699,2024-06-01,0
3700,2024-06-01,5224
3701,2024-06-01,350
3702,2024-06-01,0
3703,2024-06-01,29450
3704,2024-06-01,0
3705,2024-06-01,0
3706,2024-06-01,0
3707,2024-06-01,1000
3708,2024-06-01,11500
3709,2024-06-01,0
3710,2024-06-01,0
3711,2024-06-01,0
3712,2024-06-01,0
3713,2024-06-01,0
3714,2024-06-01,0
3715,2024-06-01,0
3716,2024-06-01,0
3717,2024-06-01,0
3718,2024-06-01,0
3719,2024-06-01,0
3720,2024-06-01,0
3721,2024-06-01,0
3722,2024-06-01,0
3723,2024-06-01,300
3724,2024-06-01,0
3725,2024-06-01,0
3726,2024-06-01,0
3727,2024-06-01,0
3728,2024-06-01,0
3729,2024-06-01,0
3730,2024-06-01,0
3731,2024-06-01,0
3732,2024-06-01,0
3733,2024-06-01,8350
3734,2024-06-01,3813
3735,2024-06-01,0
3736,2024-06-01,4640
3737,2024-06-01,100
3738,2024-06-01,0
3739,2024-06-01,0
3740,2024-06-01,0
3741,2024-06-01,0
3742,2024-06-01,0
3743,2024-06-01,0
3744,2024-06-01,0
3745,2024-06-01,0
3746,2024-06-01,0
3747,2024-06-01,0
3748,2024-06-01,8473
3749,2024-06-01,0
3750,2024-06-01,0
3751,2024-06-01,0
3752,2024-06-01,0
3753,2024-06-01,0
3754,2024-06-01,0
3755,2024-06-01,0
3756,2024-06-01,0
3757,2024-06-01,0
3758,2024-06-01,0
3759,2024-06-01,0
3760,2024-06-01,0
3761,2024-06-01,0
3762,2024-06-01,0
3763,2024-06-01,0
3764,2024-06-01,0
3765,2024-06-01,0
3766,2024-06-01,0
3767,2024-06-01,0
3768,2024-06-01,0
3769,2024-06-01,0
3770,2024-06-01,0
3771,2024-06-01,0
3772,2024-06-01,0
3773,2024-06-01,0
3774,2024-06-01,0
3775,2024-06-01,0
3776,2024-06-01,2153
3777,2024-06-01,750
3778,2024-06-01,0
3779,2024-06-01,0
3780,2024-06-01,0
3781,2024-06-01,0
3782,2024-06-01,0
3783,2024-06-01,0
3784,2024-06-01,0
3785,2024-06-01,0
3786,2024-06-01,0
3787,2024-06-01,0
3788,2024-06-01,0
3789,2024-06-01,0
3790,2024-06-01,0
3791,2024-06-01,7000
3792,2024-06-01,0
3793,2024-06-01,0
3794,2024-06-01,0
3795,2024-06-01,0
3796,2024-06-01,0
3797,2024-06-01,0
3798,2024-06-01,0
3799,2024-06-01,0
3800,2024-06-01,0
3801,2024-06-01,0
3802,2024-06-01,0
3803,2024-06-01,0
3804,2024-06-01,0
3805,2024-06-01,0
3806,2024-06-01,0
3807,2024-06-01,0
3808,2024-06-01,0
3809,2024-06-01,0
3810,2024-06-01,0
3811,2024-06-01,0
3812,2024-06-01,0
3813,2024-06-01,0
3814,2024-06-01,0
3815,2024-06-01,0
3816,2024-06-01,0
3817,2024-06-01,0
3818,2024-06-01,0
3819,2024-06-01,0
3820,2024-06-01,0
3821,2024-06-01,900
3822,2024-07-01,0
3823,2024-07-01,0
3824,2024-07-01,29791
3825,2024-07-01,200
3826,2024-07-01,35356
3827,2024-07-01,15086
3828,2024-07-01,35356
3829,2024-07-01,15086
3830,2024-07-01,18500
3831,2024-07-01,14712
3832,2024-07-01,8100
3833,2024-07-01,4000
3834,2024-07-01,0
3835,2024-07-01,5840
3836,2024-07-01,8540
3837,2024-07-01,1160
3838,2024-07-01,0
3839,2024-07-01,1763
3840,2024-07-01,0
3841,2024-07-01,2490
3842,2024-07-01,3305
3843,2024-07-01,0
3844,2024-07-01,2398
3845,2024-07-01,0
3846,2024-07-01,0
3847,2024-07-01,0
3848,2024-07-01,9300
3849,2024-07-01,1850
3850,2024-07-01,6061
3851,2024-07-01,5600
3852,2024-07-01,1100
3853,2024-07-01,0
3854,2024-07-01,800
3855,2024-07-01,1400
3856,2024-07-01,2500
3857,2024-07-01,5600
3858,2024-07-01,0
3859,2024-07-01,600
3860,2024-07-01,0
3861,2024-07-01,0
3862,2024-07-01,50
3863,2024-07-01,4200
3864,2024-07-01,0
3865,2024-07-01,1230
3866,2024-07-01,2450
3867,2024-07-01,0
3868,2024-07-01,0
3869,2024-07-01,0
3870,2024-07-01,0
3871,2024-07-01,0
3872,2024-07-01,0
3873,2024-07-01,0
3874,2024-07-01,1872
3875,2024-07-01,0
3876,2024-07-01,0
3877,2024-07-01,0
3878,2024-07-01,10370
3879,2024-07-01,26417
3880,2024-07-01,9688
3881,2024-07-01,100
3882,2024-07-01,1300
3883,2024-07-01,17257
3884,2024-07-01,1200
3885,2024-07-01,609
3886,2024-07-01,2710
3887,2024-07-01,100
3888,2024-07-01,0
3889,2024-07-01,3000
3890,2024-07-01,2200
3891,2024-07-01,3555
3892,2024-07-01,0
3893,2024-07-01,0
3894,2024-07-01,0
3895,2024-07-01,0
3896,2024-07-01,0
3897,2024-07-01,0
3898,2024-07-01,0
3899,2024-07-01,0
3900,2024-07-01,0
3901,2024-07-01,0
3902,2024-07-01,0
3903,2024-07-01,0
3904,2024-07-01,0
3905,2024-07-01,1100
3906,2024-07-01,0
3907,2024-07-01,0
3908,2024-07-01,13447
3909,2024-07-01,22654
3910,2024-07-01,25205
3911,2024-07-01,11600
3912,2024-07-01,6699
3913,2024-07-01,8655
3914,2024-07-01,34169
3915,2024-07-01,1250
3916,2024-07-01,5901
3917,2024-07-01,0
3918,2024-07-01,2000
3919,2024-07-01,0
3920,2024-07-01,4800
3921,2024-07-01,4000
3922,2024-07-01,0
3923,2024-07-01,1060
3924,2024-07-01,0
3925,2024-07-01,5800
3926,2024-07-01,0
3927,2024-07-01,0
3928,2024-07-01,0
3929,2024-07-01,0
3930,2024-07-01,0
3931,2024-07-01,0
3932,2024-07-01,0
3933,2024-07-01,0
3934,2024-07-01,0
3935,2024-07-01,0
3936,2024-07-01,0
3937,2024-07-01,2544
3938,2024-07-01,3900
3939,2024-07-01,1300
3940,2024-07-01,640
3941,2024-07-01,0
3942,2024-07-01,4450
3943,2024-07-01,2630
3944,2024-07-01,3200
3945,2024-07-01,500
3946,2024-07-01,3000
3947,2024-07-01,0
3948,2024-07-01,26200
3949,2024-07-01,0
3950,2024-07-01,17000
3951,2024-07-01,0
3952,2024-07-01,0
3953,2024-07-01,1890
3954,2024-07-01,2770
3955,2024-07-01,110
3956,2024-07-01,11100
3957,2024-07-01,3600
3958,2024-07-01,0
3959,2024-07-01,0
3960,2024-07-01,1342
3961,2024-07-01,1500
3962,2024-07-01,2000
3963,2024-07-01,0
3964,2024-07-01,0
3965,2024-07-01,0
3966,2024-07-01,0
3967,2024-07-01,0
3968,2024-07-01,0
3969,2024-07-01,0
3970,2024-07-01,0
3971,2024-07-01,0
3972,2024-07-01,0
3973,2024-07-01,0
3974,2024-07-01,800
3975,2024-07-01,0
3976,2024-07-01,400
3977,2024-07-01,0
3978,2024-07-01,17000
3979,2024-07-01,500
3980,2024-07-01,21140
3981,2024-07-01,2620
3982,2024-07-01,0
3983,2024-07-01,0
3984,2024-07-01,0
3985,2024-07-01,1552
3986,2024-07-01,1500
3987,2024-07-01,810
3988,2024-07-01,2500
3989,2024-07-01,35400
3990,2024-07-01,0
3991,2024-07-01,0
3992,2024-07-01,22453
3993,2024-07-01,7916
3994,2024-07-01,0
3995,2024-07-01,0
3996,2024-07-01,0
3997,2024-07-01,0
3998,2024-07-01,0
3999,2024-07-01,0
4000,2024-07-01,500
4001,2024-07-01,0
4002,2024-07-01,1950
4003,2024-07-01,0
4004,2024-07-01,26482
4005,2024-07-01,1500
4006,2024-07-01,25879
4007,2024-07-01,5510
4008,2024-07-01,321
4009,2024-07-01,7000
4010,2024-07-01,310
4011,2024-07-01,4300
4012,2024-07-01,21575
4013,2024-07-01,1960
4014,2024-07-01,4524
4015,2024-07-01,140
4016,2024-07-01,3800
4017,2024-07-01,2900
4018,2024-07-01,15745
4019,2024-07-01,0
4020,2024-07-01,516
4021,2024-07-01,0
4022,2024-07-01,0
4023,2024-07-01,0
4024,2024-07-01,0
4025,2024-07-01,0
4026,2024-07-01,0
4027,2024-07-01,0
4028,2024-07-01,0
4029,2024-07-01,0
4030,2024-07-01,0
4031,2024-07-01,0
4032,2024-07-01,10700
4033,2024-07-01,11367
4034,2024-07-01,200
4035,2024-07-01,600
4036,2024-07-01,100
4037,2024-07-01,2619
4038,2024-07-01,8099
4039,2024-07-01,300
4040,2024-07-01,2100
4041,2024-07-01,0
4042,2024-07-01,365
4043,2024-07-01,0
4044,2024-07-01,0
4045,2024-07-01,0
4046,2024-07-01,0
4047,2024-07-01,0
4048,2024-07-01,0
4049,2024-07-01,0
4050,2024-07-01,0
4051,2024-07-01,0
4052,2024-07-01,0
4053,2024-07-01,0
4054,2024-07-01,0
4055,2024-07-01,0
4056,2024-07-01,0
4057,2024-07-01,0
4058,2024-07-01,0
4059,2024-07-01,0
4060,2024-07-01,0
4061,2024-07-01,1700
4062,2024-07-01,7400
4063,2024-07-01,150
4064,2024-07-01,0
4065,2024-07-01,5000
4066,2024-07-01,3000
4067,2024-07-01,0
4068,2024-07-01,0
4069,2024-07-01,0
4070,2024-07-01,0
4071,2024-07-01,0
4072,2024-07-01,1100
4073,2024-07-01,200
4074,2024-07-01,12700
4075,2024-07-01,0
4076,2024-07-01,0
4077,2024-07-01,3600
4078,2024-07-01,0
4079,2024-07-01,0
4080,2024-07-01,0
4081,2024-07-01,0
4082,2024-07-01,0
4083,2024-07-01,0
4084,2024-07-01,0
4085,2024-07-01,0
4086,2024-07-01,0
4087,2024-07-01,4550
4088,2024-07-01,0
4089,2024-07-01,0
4090,2024-07-01,0
4091,2024-07-01,650
4092,2024-07-01,0
4093,2024-07-01,3245
4094,2024-07-01,0
4095,2024-07-01,5300
4096,2024-07-01,6600
4097,2024-07-01,0
4098,2024-07-01,0
4099,2024-07-01,0
4100,2024-07-01,1100
4101,2024-07-01,0
4102,2024-07-01,0
4103,2024-07-01,0
4104,2024-07-01,2439
4105,2024-07-01,0
4106,2024-07-01,7720
4107,2024-07-01,0
4108,2024-07-01,0
4109,2024-07-01,0
4110,2024-07-01,0
4111,2024-07-01,0
4112,2024-07-01,0
4113,2024-07-01,0
4114,2024-07-01,0
4115,2024-07-01,0
4116,2024-07-01,0
4117,2024-07-01,14915
4118,2024-07-01,1000
4119,2024-07-01,700
4120,2024-07-01,0
4121,2024-07-01,700
4122,2024-07-01,700
4123,2024-07-01,2062
4124,2024-07-01,3400
4125,2024-07-01,0
4126,2024-07-01,400
4127,2024-07-01,150
4128,2024-07-01,0
4129,2024-07-01,799
4130,2024-07-01,0
4131,2024-07-01,0
4132,2024-07-01,0
4133,2024-07-01,0
4134,2024-07-01,0
4135,2024-07-01,0
4136,2024-07-01,550
4137,2024-07-01,0
4138,2024-07-01,0
4139,2024-07-01,0
4140,2024-07-01,0
4141,2024-07-01,0
4142,2024-07-01,0
4143,2024-07-01,0
4144,2024-07-01,0
4145,2024-07-01,4205
4146,2024-07-01,0
4147,2024-07-01,4168
4148,2024-07-01,200
4149,2024-07-01,1000
4150,2024-07-01,0
4151,2024-07-01,0
4152,2024-07-01,0
4153,2024-07-01,0
4154,2024-07-01,300
4155,2024-07-01,1700
4156,2024-07-01,7554
4157,2024-07-01,0
4158,2024-07-01,2163
4159,2024-07-01,10215
4160,2024-07-01,2370
4161,2024-07-01,5240
4162,2024-07-01,19208
4163,2024-07-01,2300
4164,2024-07-01,1110
4165,2024-07-01,14056
4166,2024-07-01,100
4167,2024-07-01,150
4168,2024-07-01,0
4169,2024-07-01,1000
4170,2024-07-01,1500
4171,2024-07-01,630
4172,2024-07-01,502
4173,2024-07-01,4700
4174,2024-07-01,7450
4175,2024-07-01,0
4176,2024-07-01,1805
4177,2024-07-01,0
4178,2024-07-01,0
4179,2024-07-01,0
4180,2024-07-01,0
4181,2024-07-01,0
4182,2024-07-01,865
4183,2024-07-01,33085
4184,2024-07-01,500
4185,2024-07-01,5300
4186,2024-07-01,500
4187,2024-07-01,3255
4188,2024-07-01,100650
4189,2024-07-01,5000
4190,2024-07-01,0
4191,2024-07-01,2850
4192,2024-07-01,3400
4193,2024-07-01,500
4194,2024-07-01,0
4195,2024-07-01,0
4196,2024-07-01,0
4197,2024-07-01,0
4198,2024-07-01,0
4199,2024-07-01,0
4200,2024-07-01,0
4201,2024-07-01,0
4202,2024-07-01,0
4203,2024-07-01,0
4204,2024-07-01,0
4205,2024-07-01,0
4206,2024-07-01,0
4207,2024-07-01,0
4208,2024-07-01,0
4209,2024-07-01,0
4210,2024-07-01,0
4211,2024-07-01,0
4212,2024-07-01,0
4213,2024-07-01,0
4214,2024-07-01,0
4215,2024-07-01,0
4216,2024-07-01,0
4217,2024-07-01,0
4218,2024-07-01,100
4219,2024-07-01,0
4220,2024-07-01,0
4221,2024-07-01,6900
4222,2024-07-01,2200
4223,2024-07-01,3900
4224,2024-07-01,2000
4225,2024-07-01,6300
4226,2024-07-01,13000
4227,2024-07-01,4228
4228,2024-07-01,0
4229,2024-07-01,2482
4230,2024-07-01,0
4231,2024-07-01,4000
4232,2024-07-01,100
4233,2024-07-01,2200
4234,2024-07-01,0
4235,2024-07-01,200
4236,2024-07-01,0
4237,2024-07-01,337
4238,2024-07-01,1000
4239,2024-07-01,1720
4240,2024-07-01,0
4241,2024-07-01,0
4242,2024-07-01,0
4243,2024-07-01,13622
4244,2024-07-01,0
4245,2024-07-01,0
4246,2024-07-01,400
4247,2024-07-01,1000
4248,2024-07-01,11343
4249,2024-07-01,2750
4250,2024-07-01,2082
4251,2024-07-01,1000
4252,2024-07-01,0
4253,2024-07-01,5000
4254,2024-07-01,240
4255,2024-07-01,700
4256,2024-07-01,1500
4257,2024-07-01,1397
4258,2024-07-01,1100
4259,2024-07-01,600
4260,2024-07-01,300
4261,2024-07-01,0
4262,2024-07-01,0
4263,2024-07-01,0
4264,2024-07-01,0
4265,2024-07-01,0
4266,2024-07-01,0
4267,2024-07-01,0
4268,2024-07-01,0
4269,2024-07-01,0
4270,2024-07-01,0
4271,2024-07-01,0
4272,2024-07-01,0
4273,2024-07-01,0
4274,2024-07-01,0
4275,2024-07-01,3138
4276,2024-07-01,2900
4277,2024-07-01,5800
4278,2024-07-01,300
4279,2024-07-01,14750
4280,2024-07-01,400
4281,2024-07-01,475
4282,2024-07-01,6300
4283,2024-07-01,5502
4284,2024-07-01,300
4285,2024-07-01,2157
4286,2024-07-01,200
4287,2024-07-01,1000
4288,2024-07-01,2500
4289,2024-07-01,0
4290,2024-07-01,0
4291,2024-07-01,0
4292,2024-07-01,5300
4293,2024-07-01,0
4294,2024-07-01,116
4295,2024-07-01,200
4296,2024-07-01,0
4297,2024-07-01,0
4298,2024-07-01,0
4299,2024-07-01,0
4300,2024-07-01,0
4301,2024-07-01,0
4302,2024-07-01,0
4303,2024-07-01,950
4304,2024-07-01,2600
4305,2024-07-01,100
4306,2024-07-01,26158
4307,2024-07-01,21484
4308,2024-07-01,4450
4309,2024-07-01,4800
4310,2024-07-01,715
4311,2024-07-01,310
4312,2024-07-01,1394
4313,2024-07-01,1867
4314,2024-07-01,588
4315,2024-07-01,0
4316,2024-07-01,0
4317,2024-07-01,0
4318,2024-07-01,0
4319,2024-07-01,0
4320,2024-07-01,0
4321,2024-07-01,0
4322,2024-07-01,4735
4323,2024-07-01,0
4324,2024-07-01,0
4325,2024-07-01,0
4326,2024-07-01,0
4327,2024-07-01,0
4328,2024-07-01,0
4329,2024-07-01,0
4330,2024-07-01,0
4331,2024-07-01,0
4332,2024-07-01,0
4333,2024-07-01,0
4334,2024-07-01,0
4335,2024-07-01,0
4336,2024-07-01,0
4337,2024-07-01,0
4338,2024-07-01,0
4339,2024-07-01,0
4340,2024-07-01,10687
4341,2024-07-01,0
4342,2024-07-01,0
4343,2024-07-01,4115
4344,2024-07-01,180
4345,2024-07-01,0
4346,2024-07-01,1500
4347,2024-07-01,326
4348,2024-07-01,249
4349,2024-07-01,2750
4350,2024-07-01,0
4351,2024-07-01,100
4352,2024-07-01,0
4353,2024-07-01,249
4354,2024-07-01,0
4355,2024-07-01,0
4356,2024-07-01,0
4357,2024-07-01,0
4358,2024-07-01,0
4359,2024-07-01,0
4360,2024-07-01,3475
4361,2024-07-01,0
4362,2024-07-01,0
4363,2024-07-01,0
4364,2024-07-01,0
4365,2024-07-01,900
4366,2024-07-01,0
4367,2024-07-01,0
4368,2024-07-01,0
4369,2024-07-01,0
4370,2024-07-01,0
4371,2024-07-01,0
4372,2024-07-01,0
4373,2024-07-01,0
4374,2024-07-01,0
4375,2024-07-01,0
4376,2024-07-01,0
4377,2024-07-01,0
4378,2024-07-01,0
4379,2024-07-01,0
4380,2024-07-01,0
4381,2024-07-01,0
4382,2024-07-01,0
4383,2024-07-01,0
4384,2024-07-01,0
4385,2024-07-01,0
4386,2024-07-01,0
4387,2024-07-01,0
4388,2024-07-01,0
4389,2024-07-01,0
4390,2024-07-01,0
4391,2024-07-01,0
4392,2024-07-01,0
4393,2024-07-01,0
4394,2024-07-01,0
4395,2024-07-01,0
4396,2024-07-01,0
4397,2024-07-01,0
4398,2024-07-01,0
4399,2024-07-01,0
4400,2024-07-01,0
4401,2024-07-01,0
4402,2024-07-01,0
4403,2024-07-01,0
4404,2024-07-01,0
4405,2024-07-01,0
4406,2024-07-01,0
4407,2024-07-01,0
4408,2024-07-01,0
4409,2024-07-01,0
4410,2024-07-01,0
4411,2024-07-01,0
4412,2024-07-01,0
4413,2024-07-01,0
4414,2024-07-01,500
4415,2024-07-01,0
4416,2024-07-01,0
4417,2024-07-01,0
4418,2024-07-01,0
4419,2024-07-01,0
4420,2024-07-01,0
4421,2024-07-01,0
4422,2024-07-01,0
4423,2024-07-01,0
4424,2024-07-01,0
4425,2024-07-01,0
4426,2024-07-01,0
4427,2024-07-01,0
4428,2024-07-01,0
4429,2024-07-01,0
4430,2024-07-01,0
4431,2024-07-01,0
4432,2024-07-01,0
4433,2024-07-01,0
4434,2024-07-01,0
4435,2024-07-01,0
4436,2024-07-01,0
4437,2024-07-01,0
4438,2024-07-01,0
4439,2024-07-01,0
4440,2024-07-01,0
4441,2024-07-01,0
4442,2024-07-01,0
4443,2024-07-01,0
4444,2024-07-01,0
4445,2024-07-01,0
4446,2024-07-01,0
4447,2024-07-01,0
4448,2024-07-01,0
4449,2024-07-01,0
4450,2024-07-01,0
4451,2024-07-01,0
4452,2024-07-01,0
4453,2024-07-01,0
4454,2024-07-01,0
4455,2024-07-01,0
4456,2024-07-01,0
4457,2024-07-01,0
4458,2024-07-01,1981
4459,2024-08-01,300
4460,2024-08-01,0
4461,2024-08-01,88200
4462,2024-08-01,0
4463,2024-08-01,16000
4464,2024-08-01,12340
4465,2024-08-01,0
4466,2024-08-01,0
4467,2024-08-01,22040
4468,2024-08-01,19028
4469,2024-08-01,7000
4470,2024-08-01,3000
4471,2024-08-01,0
4472,2024-08-01,6850
4473,2024-08-01,42692
4474,2024-08-01,4280
4475,2024-08-01,500
4476,2024-08-01,860
4477,2024-08-01,900
4478,2024-08-01,0
4479,2024-08-01,3648
4480,2024-08-01,0
4481,2024-08-01,750
4482,2024-08-01,0
4483,2024-08-01,0
4484,2024-08-01,0
4485,2024-08-01,3950
4486,2024-08-01,3093
4487,2024-08-01,7935
4488,2024-08-01,3000
4489,2024-08-01,100
4490,2024-08-01,8500
4491,2024-08-01,2385
4492,2024-08-01,1800
4493,2024-08-01,1600
4494,2024-08-01,4000
4495,2024-08-01,1000
4496,2024-08-01,250
4497,2024-08-01,1000
4498,2024-08-01,200
4499,2024-08-01,4000
4500,2024-08-01,100
4501,2024-08-01,300
4502,2024-08-01,2150
4503,2024-08-01,15
4504,2024-08-01,0
4505,2024-08-01,0
4506,2024-08-01,0
4507,2024-08-01,0
4508,2024-08-01,0
4509,2024-08-01,0
4510,2024-08-01,0
4511,2024-08-01,0
4512,2024-08-01,0
4513,2024-08-01,8100
4514,2024-08-01,1000
4515,2024-08-01,8033
4516,2024-08-01,27191
4517,2024-08-01,12330
4518,2024-08-01,250
